,yi,P(yi = 1| xi)
13751,1,0.9708143280059449
13752,1,0.9705323283925145
13753,1,0.9681960847043302
13754,1,0.9173527238919945
13755,1,0.9693378290393527
13756,1,0.9708131713930268
13757,1,0.9708155432951461
13758,1,0.9708144090795578
13759,1,0.9708077271093103
13760,1,0.9708103132324067
13761,1,0.9658684592900263
13762,1,0.9708156531442423
13763,1,0.9660410622485051
13764,1,0.8882274257640447
13765,1,0.9708153760669831
13766,0,0.23661011183805686
13767,1,0.6359600620484387
13768,1,0.9648198194849972
13769,0,0.15670782695498783
13770,1,0.968222475984375
13771,1,0.9708147860224455
13772,1,0.9708158656458684
13773,1,0.9697045491395487
13774,1,0.9462785049067156
13775,1,0.9497470516998682
13776,0,0.1948845793844955
13777,1,0.9708154761287788
13778,1,0.970007913442795
13779,1,0.963526626101278
13780,0,0.8377602899754736
13781,1,0.9691845906019507
13782,1,0.9708150023848054
13783,1,0.9708134366306946
13784,1,0.9703517149772924
13785,1,0.9422885197683577
13786,1,0.9708162263891074
13787,1,0.9699610704766689
13788,1,0.9676590571366575
13789,1,0.9683929656257
13790,1,0.970813487015435
13791,1,0.9049642413348675
13792,1,0.77354482386935
13793,1,0.9400508057011722
13794,1,0.9708145649262189
13795,1,0.9707242782379735
13796,1,0.9540544685287269
13797,1,0.9623555951501169
13798,1,0.9708149792518924
13799,1,0.9708141044123849
13800,1,0.9708143978009307
13801,1,0.9651562021864137
13802,1,0.9708142028750384
13803,0,0.4542119690051347
13804,1,0.9693813948978296
13805,0,0.12554162346207465
13806,1,0.9675736344981223
13807,1,0.9708144218733985
13808,1,0.9708163213569103
13809,1,0.9701739311107673
13810,1,0.9472645761631433
13811,1,0.9706782220507723
13812,1,0.6609526043310463
13813,1,0.9708111886039393
13814,1,0.05992345793439728
13815,1,0.5628657045795477
13816,1,0.9704814491981371
13817,1,0.970506092887114
13818,1,0.9708016441733868
13819,1,0.9708132078907898
13820,0,0.842840239430324
13821,1,0.9666442307915311
13822,0,0.11005978133931141
13823,1,0.9527912762385459
13824,1,0.9348746184910646
13825,0,0.8937527497908283
13826,0,0.9591288401950335
13827,1,0.9708134846447927
13828,1,0.9690905641077391
13829,1,0.7994504471447706
13830,0,0.9464552004694374
13831,1,0.97076675121718
13832,1,0.9707969038482919
13833,1,0.964341508598016
13834,1,0.9628576017572741
13835,1,0.9708131003521195
13836,1,0.6684843411509
13837,1,0.9190150019217537
13838,1,0.9684008104446505
13839,1,0.9708121287844236
13840,1,0.9646484805861881
13841,1,0.9683568830104967
13842,1,0.9708157786804573
13843,1,0.9708132298362961
13844,1,0.9685037000573186
13845,1,0.9708163343692722
13846,0,0.044831554992659985
13847,1,0.9628687332878908
13848,0,0.8852732702509334
13849,1,0.9708130543805638
13850,1,0.8479292972517971
13851,1,0.9702582894402834
13852,1,0.9462219247584039
13853,1,0.969415966929315
13854,1,0.9342446655544361
13855,1,0.9705237928433806
13856,1,0.970814604322525
13857,1,0.969235219523393
13858,1,0.9522156524346646
13859,1,0.9705973164903735
13860,1,0.9480282327840712
13861,1,0.9666762890979796
13862,1,0.9412863621127106
13863,1,0.393515288850596
13864,1,0.884181087480157
13865,1,0.9694550608834778
13866,1,0.9318856900443308
13867,1,0.939543203648418
13868,1,0.7786658195045606
13869,0,0.04849082869059855
13870,1,0.9686570374021379
13871,1,0.8805180507544506
13872,1,0.9700876292689685
13873,1,0.9707974481204575
13874,1,0.9579262656713045
13875,1,0.9149402057415488
13876,1,0.9462845283325654
13877,1,0.9708049792980289
13878,1,0.9708151724764539
13879,1,0.9708166254017396
13880,1,0.9708163550653485
13881,1,0.7976091876020945
13882,1,0.8582952150941757
13883,1,0.8346773214070016
13884,0,0.6639813814721276
13885,1,0.9708164873684332
13886,1,0.9708156118634477
13887,0,0.9492783635218434
13888,1,0.9708137386593757
13889,0,0.19557831846018278
13890,1,0.9682901598568685
13891,1,0.9708140914522335
13892,1,0.9475382938507014
13893,1,0.9708153329499432
13894,0,0.7817710950294052
13895,0,0.6519776160744952
13896,0,0.4869822930295654
13897,1,0.9708160077128312
13898,1,0.9646962815140601
13899,1,0.9703028664671949
13900,1,0.9688838378951669
13901,1,0.9527192112146278
13902,1,0.9694256312218064
13903,1,0.9708125880657514
13904,1,0.9704327177206918
13905,1,0.9708151550709602
13906,1,0.9582080752124182
13907,1,0.9566506279498043
13908,1,0.9520219340574659
13909,1,0.9708141626121793
13910,1,0.9683931827192088
13911,1,0.9708138128925332
13912,1,0.9708158469678303
13913,1,0.9708104424347772
13914,1,0.9698235842761417
13915,1,0.9692819902467342
13916,1,0.9708102823900759
13917,1,0.9615740248623629
13918,1,0.9579340688696808
13919,1,0.9499924641461265
13920,1,0.9708162006930854
13921,1,0.9708154360246499
13922,1,0.9602732434350599
13923,1,0.9708142074093166
13924,1,0.9706019506280559
13925,1,0.9708157882892164
13926,1,0.9708156375790591
13927,0,0.9262917100498811
13928,1,0.9692749950528642
13929,1,0.9522821295738059
13930,1,0.9603890184961612
13931,0,0.14818279185864283
13932,1,0.9708127312253069
13933,1,0.6071238547411408
13934,1,0.9682383995797244
13935,1,0.9707941558369196
13936,1,0.9698878298239284
13937,1,0.8503520049124316
13938,1,0.9689828899872165
13939,1,0.9708160494223094
13940,0,0.9542456577854654
13941,1,0.9708133131124717
13942,1,0.970809504622261
13943,1,0.9708071821746748
13944,1,0.9708142913415827
13945,0,0.7729310689678213
13946,1,0.9692913763239528
13947,1,0.9708148146515919
13948,1,0.8228782719574461
13949,1,0.5687700411566414
13950,1,0.9708047520054098
13951,1,0.9708053931095728
13952,0,0.03776752320105266
13953,1,0.9708141407680516
13954,1,0.9708151156351301
13955,1,0.970777209788251
13956,1,0.9706999947490493
13957,1,0.44283183107055846
13958,1,0.6179357190591283
13959,1,0.9679191637693061
13960,1,0.958086209418302
13961,1,0.9693409291157236
13962,0,0.041165846612189
13963,0,0.6607101099927286
13964,1,0.9643251854940094
13965,1,0.9684006827273605
13966,1,0.8616850845461113
13967,0,0.14719432623565995
13968,1,0.9708163401503722
13969,0,0.9373892634593268
13970,0,0.8556922555543892
13971,0,0.9348353333207516
13972,1,0.9645068145399465
13973,1,0.9515863617303852
13974,0,0.037652166585484016
13975,1,0.9708161782252557
13976,0,0.5261273915276817
13977,1,0.9703839768615706
13978,1,0.9689539875957047
13979,1,0.9624931922011613
13980,1,0.9698479509925081
13981,1,0.9695795942578169
13982,1,0.9686768941809824
13983,0,0.5337307422429448
13984,1,0.9705743993683239
13985,1,0.9580539405702894
13986,1,0.7889247241455944
13987,1,0.9629295581661583
13988,1,0.9708137422182638
13989,1,0.532357273073793
13990,1,0.9674874261517168
13991,1,0.9704961065026207
13992,0,0.07613082910163405
13993,1,0.9708160196759981
13994,1,0.9675219469865105
13995,1,0.967976266628277
13996,1,0.9433934258812972
13997,1,0.9703718677820967
13998,1,0.970815520677147
13999,1,0.9708156028180343
14000,1,0.970815652839752
14001,1,0.9576792058139219
14002,1,0.9708161824956203
14003,1,0.8940418271396414
14004,1,0.9676380470380354
14005,1,0.9613526705383414
14006,1,0.9618916564375158
14007,1,0.97081424300142
14008,1,0.9683096746189446
14009,1,0.966111472750556
14010,1,0.9686490649013854
14011,1,0.97081309411163
14012,0,0.039771151930497406
14013,1,0.9708153179835177
14014,1,0.9708042087206008
14015,1,0.9695130936918461
14016,1,0.9706472686277573
14017,1,0.9708148675917654
14018,1,0.9598629818661136
14019,1,0.9707978362906481
14020,1,0.9658090160792303
14021,1,0.9706699164065192
14022,1,0.9702311161271113
14023,1,0.9708125023074737
14024,1,0.9073711130856232
14025,1,0.970816026834458
14026,1,0.9708150730208137
14027,1,0.3908066876904468
14028,1,0.8450276342111802
14029,1,0.9708157021652069
14030,0,0.1299602437160643
14031,1,0.9708137263147234
14032,0,0.7631900282706185
14033,1,0.9708156990369528
14034,1,0.949074168357788
14035,0,0.9015651583687705
14036,1,0.9707049590359496
14037,1,0.9614027584201497
14038,1,0.9699579651139562
14039,1,0.9708143868541704
14040,1,0.9699072672063416
14041,1,0.9707869506825905
14042,1,0.9708038733000246
14043,1,0.9701652014959687
14044,1,0.9698277389002061
14045,1,0.9543634338650243
14046,1,0.9691147487893226
14047,1,0.9675414308609852
14048,1,0.9708138034589533
14049,0,0.03816217313901912
14050,1,0.9708150539801507
14051,1,0.9708139686761909
14052,0,0.15297385839275918
14053,1,0.9631600269052549
14054,1,0.9632310457282205
14055,1,0.9708084522797902
14056,1,0.932565446025355
14057,1,0.9708137135464989
14058,0,0.969135059716276
14059,1,0.9346766692767912
14060,1,0.970803782055636
14061,1,0.9681956902584783
14062,1,0.951688830742367
14063,1,0.970815097477405
14064,0,0.053336286873673575
14065,0,0.27818746361917474
14066,1,0.9708118815720933
14067,1,0.8306008603254152
14068,1,0.9708145730206705
14069,1,0.9673066973775534
14070,1,0.9511818082035332
14071,1,0.9696461682992215
14072,0,0.03759910102989049
14073,1,0.9704353863869513
14074,1,0.9654454193372795
14075,1,0.763799187704274
14076,1,0.9679214610846474
14077,0,0.8277284097046161
14078,1,0.9639265075847565
14079,1,0.9708162469785385
14080,1,0.9708127117142814
14081,0,0.12067138047933153
14082,1,0.9706816613487357
14083,1,0.9697719185340679
14084,1,0.9620599440230164
14085,1,0.9708141815830522
14086,0,0.7657958894543364
14087,1,0.9705698597128274
14088,1,0.9708110138362087
14089,1,0.9708142587613502
14090,1,0.9686199782389775
14091,1,0.9683267272481068
14092,1,0.9708131028421473
14093,1,0.97071706416043
14094,1,0.970811090990822
14095,1,0.9655071724270593
14096,1,0.9643375319556196
14097,1,0.9353257453160986
14098,1,0.9696786391421999
14099,1,0.9683667403113422
14100,1,0.937063475844592
14101,1,0.9708143576855914
14102,1,0.9708165906547237
14103,1,0.970350671174141
14104,1,0.9692244081620999
14105,0,0.08461446767988175
14106,1,0.8982381970632108
14107,1,0.9697666030506339
14108,1,0.9512758117984511
14109,1,0.9708146508248948
14110,0,0.5117513273217467
14111,0,0.08081607903038215
14112,1,0.9698277864511331
14113,1,0.9677091766146685
14114,1,0.9707960935105184
14115,0,0.03866433709479494
14116,1,0.9691733255912565
14117,1,0.9708106780031148
14118,1,0.8920906176313899
14119,1,0.9684096271372231
14120,1,0.6818526321066354
14121,1,0.9597103161401508
14122,1,0.9708148567971495
14123,1,0.9708161579627068
14124,0,0.04056478298060612
14125,1,0.8289841285556131
14126,1,0.9636662475964938
14127,1,0.8613998927273858
14128,0,0.43336981152489784
14129,1,0.9677731367912308
14130,1,0.9708162027542203
14131,1,0.9677516234084909
14132,1,0.9706356309137083
14133,1,0.964930458602763
14134,1,0.9666063629417744
14135,1,0.9126125206111734
14136,1,0.9708156973031665
14137,1,0.9708101153030029
14138,0,0.8841918358171211
14139,1,0.9707301376033337
14140,1,0.9708145746271392
14141,1,0.9618677492977842
14142,0,0.9449697504158312
14143,0,0.15058321268150002
14144,1,0.9146485898127455
14145,1,0.9636366680759337
14146,1,0.9686269107081819
14147,1,0.9617964534372975
14148,1,0.9708077135801932
14149,1,0.970816064065225
14150,0,0.4984872001169315
14151,1,0.9611930751600216
14152,1,0.9708157226776098
14153,1,0.9487561651162159
14154,1,0.9708156608451868
14155,1,0.9522784863637807
14156,1,0.9691821288860026
14157,1,0.970815348672815
14158,1,0.9708041146883403
14159,1,0.9470194880889611
14160,1,0.9571834350457162
14161,0,0.9057559969559531
14162,1,0.9620628758358786
14163,1,0.9464014040614046
14164,0,0.3705737358271182
14165,1,0.9005295210355317
14166,1,0.9702323426774757
14167,1,0.9595085370776276
14168,1,0.9610411791029619
14169,1,0.967904622945953
14170,1,0.9708159181222751
14171,1,0.970815498345261
14172,1,0.9708094387338008
14173,1,0.9542478722076139
14174,1,0.9708140733964375
14175,1,0.9708150237797083
14176,1,0.9700546347994738
14177,1,0.9704907333908496
14178,1,0.8680494584802213
14179,1,0.9707712569449043
14180,1,0.7024212536652096
14181,1,0.9705137175338313
14182,1,0.9705786025048422
14183,1,0.9702401552221673
14184,1,0.9708151848613579
14185,1,0.8685355069066215
14186,0,0.041823259995906706
14187,1,0.9708162995910984
14188,1,0.9708029692457938
14189,1,0.9705734226583616
14190,1,0.9493189659423656
14191,0,0.6532556227288158
14192,1,0.9708142136357333
14193,1,0.9579582739482297
14194,1,0.9708075029985558
14195,1,0.9580877417195648
14196,1,0.3453200683743974
14197,1,0.969931241155398
14198,0,0.8788688277252475
14199,1,0.8524299890238675
14200,1,0.9708149805173996
14201,0,0.34211281168436414
14202,1,0.9679262820222249
14203,0,0.5435522880551112
14204,1,0.9708157565984378
14205,1,0.9708132236678584
14206,1,0.9599542260315219
14207,1,0.9586614393675699
14208,1,0.6667927905338423
14209,1,0.9708142846943998
14210,1,0.967419563456754
14211,1,0.9540397472607147
14212,0,0.2820768951779208
14213,0,0.9082108796477846
14214,1,0.8279639001028659
14215,1,0.967260847366368
14216,1,0.9708140672299989
14217,1,0.9707814852305201
14218,1,0.9708161000808584
14219,1,0.9704068115264072
14220,1,0.9708138128566659
14221,1,0.9393561921350428
14222,1,0.8877026903299885
14223,1,0.970788985426571
14224,0,0.23842854138343234
14225,0,0.4900096591105382
14226,1,0.9575257292582073
14227,1,0.9708051675736933
14228,0,0.20723208164768064
14229,1,0.7624006554395729
14230,1,0.9708152843410257
14231,1,0.968752640991753
14232,1,0.9696968544455672
14233,1,0.970442028925231
14234,0,0.03751506748729962
14235,1,0.9708088778160405
14236,1,0.9673420978950688
14237,1,0.5744482009376609
14238,0,0.038185549780894404
14239,1,0.9575236337817754
14240,1,0.9596935826126625
14241,1,0.9707998570690662
14242,1,0.962620317118548
14243,0,0.791786364620546
14244,1,0.9693459083554421
14245,1,0.9641299315868329
14246,1,0.9708066570103913
14247,1,0.9670139237732569
14248,1,0.9708146584721256
14249,1,0.968697819012949
14250,1,0.969566506871986
14251,0,0.1505888127173432
14252,1,0.9708031131271818
14253,1,0.9698087062299654
14254,1,0.9686932098255936
14255,1,0.9671190674109467
14256,1,0.9708136850436491
14257,0,0.8647136107606403
14258,1,0.9308631122680602
14259,1,0.968286475391255
14260,1,0.9707328424323659
14261,1,0.9707534802107183
14262,0,0.13933736391914447
14263,1,0.9708157428491987
14264,1,0.9708143695215723
14265,1,0.9708154804604288
14266,1,0.9689573724205305
14267,1,0.9673801691560009
14268,1,0.9681942050678576
14269,1,0.9708064718904963
14270,1,0.9234106778454698
14271,1,0.9701942873012743
14272,0,0.9462577288687826
14273,1,0.9705714761024196
14274,1,0.9204439856795951
14275,1,0.9340264459889104
14276,1,0.9694881566916788
14277,1,0.4210173095645711
14278,1,0.967367239450336
14279,1,0.9708139944653753
14280,1,0.9708156627220184
14281,0,0.406406417287434
14282,1,0.9705182792223251
14283,1,0.9708153393015314
14284,1,0.7698836705337422
14285,1,0.9708147185249432
14286,1,0.9708156744199901
14287,1,0.97081099205575
14288,1,0.9694310001540053
14289,1,0.9701691705908797
14290,1,0.9708156964022336
14291,1,0.9708158920245363
14292,1,0.9691697878608423
14293,1,0.9686981038476311
14294,1,0.9577631453341879
14295,1,0.9703148048714487
14296,1,0.6359200474676827
14297,1,0.9708132994245684
14298,1,0.9694845279001922
14299,1,0.9660335460510009
14300,1,0.9669734325800011
14301,1,0.9708144991552595
14302,1,0.968885674172887
14303,1,0.9702588239379437
14304,1,0.9629179239226777
14305,1,0.969754420463639
14306,0,0.8892012747556555
14307,0,0.6754414137309492
14308,1,0.9479276270359396
14309,1,0.969969150343557
14310,1,0.9708157565248055
14311,1,0.96199511138283
14312,0,0.8518837186324282
14313,1,0.9708135461895722
14314,1,0.9708156820990388
14315,0,0.8994281923067347
14316,0,0.06100999685645152
14317,0,0.4479020040927605
14318,1,0.9708165716325388
14319,1,0.9708140668330435
14320,1,0.9708128379541178
14321,1,0.9708158225565965
14322,1,0.9704797139549035
14323,1,0.9702695458117999
14324,1,0.7904109314834461
14325,1,0.9627547422024929
14326,0,0.38240520958003055
14327,1,0.9695812883773925
14328,1,0.9708148261912817
14329,1,0.9708142640801128
14330,1,0.9646656894819788
14331,0,0.3739240277479272
14332,1,0.8445093561590401
14333,1,0.9513047189423718
14334,1,0.9696129477141507
14335,1,0.9699189346742021
14336,1,0.9707352488441703
14337,1,0.9593600384668376
14338,1,0.9701634469672443
14339,1,0.9708149646220778
14340,1,0.9396482738401843
14341,0,0.8697615134776422
14342,1,0.9675852517644298
14343,1,0.9563121751080615
14344,1,0.9683165788065073
14345,1,0.6661805375703279
14346,1,0.9704137483341972
14347,0,0.8299132443686629
14348,1,0.9695394556558898
14349,1,0.9675856563217519
14350,1,0.9708135622337817
14351,1,0.9707391284894997
14352,1,0.9700545834530298
14353,1,0.4601150290265107
14354,1,0.9569328394461296
14355,1,0.954691415749324
14356,1,0.9708148514851119
14357,0,0.09705861476967656
14358,1,0.9708164227239113
14359,1,0.959394564201075
14360,1,0.9702907808078176
14361,1,0.970814893417588
14362,1,0.9471349349720659
14363,1,0.9706568248552385
14364,1,0.9705123284541202
14365,1,0.7747225995609699
14366,1,0.9629597736854876
14367,1,0.9706686889614872
14368,1,0.9190004593725062
14369,1,0.9706477341003422
14370,1,0.9704281899194239
14371,1,0.9636093797605001
14372,1,0.9386292369374873
14373,1,0.9608721963034199
14374,1,0.9633548541635577
14375,1,0.926717693128648
14376,1,0.9705645218754952
14377,1,0.9708153363200112
14378,0,0.8084521607099638
14379,1,0.9623547907210902
14380,1,0.9384168001201797
14381,1,0.9410121511707505
14382,1,0.9708149070142899
14383,0,0.7255870583112543
14384,1,0.9683151355743712
14385,1,0.9695306708728518
14386,1,0.9708151796088538
14387,1,0.9707389357206335
14388,1,0.9703039840583939
14389,1,0.9708092862197326
14390,1,0.7236436885903794
14391,1,0.9708126110665247
14392,1,0.9708148114969294
14393,1,0.9624514841135838
14394,1,0.9688017266847133
14395,1,0.9703776732005454
14396,0,0.9671797655401807
14397,1,0.9703227230616523
14398,1,0.9708165959243324
14399,0,0.20547276247131427
14400,1,0.9567550166543614
14401,1,0.9646053334740982
14402,1,0.9703648319055933
14403,0,0.8676872570163979
14404,1,0.9708165752082625
14405,1,0.9427148089665801
14406,1,0.9707597252352865
14407,1,0.9648903042923844
14408,1,0.9708163641925449
14409,0,0.13169174093061928
14410,1,0.9704168432206857
14411,1,0.9708164406381672
14412,1,0.9701610198738283
14413,1,0.9540018896356111
14414,0,0.05412432572730945
14415,1,0.9693023826982076
14416,1,0.9698608466965899
14417,1,0.7351319726979421
14418,1,0.9658221709888697
14419,1,0.9708140843012021
14420,0,0.8221913791355601
14421,1,0.9692555805362375
14422,1,0.9695004702200187
14423,0,0.10477160390861895
14424,1,0.9698096422097462
14425,0,0.923693784581156
14426,1,0.9679643437044447
14427,0,0.9259787581989505
14428,0,0.945467395166294
14429,0,0.6855138660925759
14430,1,0.961748917592726
14431,0,0.23994686096948326
14432,0,0.07364309492461199
14433,1,0.9705783880037042
14434,1,0.8902920432433327
14435,1,0.9708158708002441
14436,0,0.5380543607054171
14437,0,0.3025726971943095
14438,1,0.9707673296235295
14439,1,0.9669913904851344
14440,1,0.9641868001107093
14441,1,0.9708144287196685
14442,1,0.9703166917148458
14443,1,0.9697453709570126
14444,1,0.9316979779814287
14445,1,0.9708138539646836
14446,1,0.9681269864582767
14447,1,0.8875523218510079
14448,0,0.9274748985001748
14449,1,0.966122998160728
14450,1,0.959208557530793
14451,1,0.9518613226634052
14452,1,0.9708151224659733
14453,1,0.948168456209881
14454,1,0.9410854226408066
14455,1,0.9692999814103631
14456,1,0.9662283425207814
14457,1,0.9695049732694221
14458,1,0.9672702164644494
14459,1,0.9708158598496229
14460,1,0.9680869425352686
14461,1,0.7975732290081398
14462,1,0.970809386583492
14463,1,0.9708138451781443
14464,1,0.8643985217378842
14465,1,0.849288956358221
14466,1,0.9651791749266687
14467,1,0.9654471139868083
14468,1,0.9708145827164216
14469,1,0.9708158167531135
14470,0,0.9199459656542993
14471,1,0.9708158435034081
14472,0,0.6341591193066776
14473,1,0.9708106050038495
14474,1,0.9699762240351266
14475,1,0.9692094317693245
14476,1,0.9708162950844249
14477,1,0.5982151783389836
14478,0,0.04071023140739158
14479,1,0.9681501692593695
14480,1,0.9621951463158629
14481,1,0.9070727043739227
14482,1,0.9689956525254081
14483,1,0.6643846771426526
14484,0,0.04031953756699595
14485,1,0.9708148500692684
14486,1,0.5096425866476977
14487,1,0.970052849108721
14488,1,0.9704750040582603
14489,1,0.9708145584261363
14490,1,0.9691810356359474
14491,1,0.9708163169630879
14492,1,0.961493858150812
14493,1,0.9634448725324558
14494,0,0.5721425398340505
14495,1,0.9696887512156834
14496,1,0.8800077275141962
14497,1,0.9708125646948957
14498,0,0.27683078293248226
14499,1,0.9704712854623171
14500,1,0.9696241251446815
14501,1,0.9684481728497818
14502,1,0.9677130554960074
14503,0,0.122122631363314
14504,1,0.9702863175703559
14505,1,0.2908785147110405
14506,1,0.611843574517657
14507,1,0.9691105254948151
14508,1,0.9603690649491117
14509,1,0.9700395066402928
14510,1,0.9708151683076671
14511,1,0.9708138256963273
14512,1,0.9282955361567365
14513,1,0.9708153458943368
14514,1,0.91758849805588
14515,1,0.8682598573870802
14516,1,0.9499507818417404
14517,0,0.11387206507091688
14518,0,0.9479776781461989
14519,1,0.9632621786711913
14520,1,0.9697580449065166
14521,1,0.9664870514246747
14522,1,0.9319861066588915
14523,0,0.037529675189841336
14524,1,0.9703608900226943
14525,1,0.9664025488330605
14526,0,0.21010565886537172
14527,1,0.9708163460146706
14528,1,0.9622726720354635
14529,1,0.8448520115419482
14530,1,0.9200581048350841
14531,0,0.9311904138689799
14532,1,0.970815388107139
14533,1,0.9708148050470926
14534,1,0.9708154195415959
14535,1,0.9660892424255317
14536,1,0.9590946570213141
14537,1,0.9695983408691287
14538,1,0.965137780756168
14539,1,0.970810266596253
14540,0,0.2503890375376214
14541,1,0.9708144973926689
14542,1,0.9680416408489247
14543,0,0.08761828992347527
14544,1,0.9481313757332467
14545,1,0.9708154295737474
14546,1,0.9692058201396371
14547,1,0.9463818058971768
14548,1,0.275785983001879
14549,1,0.961310737331724
14550,0,0.550548485532099
14551,1,0.9696193807251741
14552,1,0.9708144404256045
14553,1,0.9708022869815777
14554,1,0.970815135800588
14555,1,0.9708157332197708
14556,0,0.9540733538924316
14557,0,0.040044236325426155
14558,1,0.9708052335737387
14559,1,0.9702148038537469
14560,1,0.9516607098150136
14561,1,0.9707803637678006
14562,1,0.9270482191696704
14563,1,0.930393761470994
14564,1,0.9708154662120891
14565,1,0.9708163498888931
14566,1,0.9708152805567904
14567,0,0.10438749299455549
14568,1,0.9697256540062156
14569,1,0.9706220741476684
14570,1,0.9676790087334004
14571,1,0.9708148276919255
14572,1,0.9686817575404844
14573,1,0.9474552818096974
14574,1,0.9594640765836088
14575,1,0.9708135302630252
14576,1,0.970812999611889
14577,1,0.9708150236703348
14578,0,0.4533981562570723
14579,1,0.9693339342845825
14580,1,0.9541767086612817
14581,0,0.2853840037502414
14582,1,0.36874681167521683
14583,1,0.9686510100115513
14584,1,0.966679644250968
14585,1,0.9708162933911962
14586,1,0.9708156884993858
14587,1,0.9217024020648384
14588,1,0.9708142400969615
14589,1,0.9708065387006796
14590,0,0.696814814313633
14591,1,0.9682812189133413
14592,1,0.9700179604000109
14593,0,0.42809114413560245
14594,1,0.9689724078184021
14595,0,0.9568908650582845
14596,1,0.9456156227671123
14597,1,0.9697663186006628
14598,1,0.9701243203374297
14599,1,0.970815129520419
14600,1,0.9701806518382596
14601,0,0.17486327149272435
14602,1,0.05254184931682219
14603,1,0.9708148542729276
14604,1,0.9708103753988107
14605,1,0.9524623831864834
14606,1,0.9517762660641159
14607,1,0.9100755955554568
14608,1,0.9708143243266043
14609,1,0.9708137556597771
14610,0,0.14169975873294455
14611,1,0.9653798148506114
14612,1,0.9692156077064761
14613,1,0.9706829693717323
14614,0,0.29135353736856023
14615,1,0.964853604388533
14616,1,0.5933314109820268
14617,1,0.9570718070042371
14618,1,0.9634714225825874
14619,1,0.9703008337846374
14620,0,0.5005698699927789
14621,0,0.15495649680048906
14622,1,0.9708153854850176
14623,1,0.9676487456724819
14624,0,0.9654106087761589
14625,0,0.04899059671975069
14626,1,0.9000416069657907
14627,1,0.5792208523367164
14628,1,0.9708157124967116
14629,0,0.0787333674701244
14630,1,0.8596630185842129
14631,1,0.9552784673727424
14632,1,0.9383126964016396
14633,1,0.9416905021193127
14634,1,0.9708128506869382
14635,1,0.9670667433075455
14636,0,0.053651808170312565
14637,1,0.965784813389804
14638,1,0.9416926826765071
14639,1,0.9708031466930084
14640,1,0.964748925478023
14641,0,0.9451254051327289
14642,0,0.0996048441111486
14643,0,0.9583165459189462
14644,1,0.9708086398306263
14645,1,0.9699831141054925
14646,1,0.9708164630518905
14647,1,0.9643836111727371
14648,1,0.8716748151143596
14649,1,0.9661605328734824
14650,1,0.956410039707962
14651,1,0.9552919307180021
14652,1,0.9705153100558104
14653,0,0.4280849994519326
14654,1,0.9660359368237097
14655,1,0.9708139841110377
14656,1,0.9708122324737631
14657,0,0.28904892760361706
14658,1,0.868044275012467
14659,1,0.717201957613938
14660,1,0.9706272513499371
14661,1,0.9397599608904892
14662,1,0.9702748924539224
14663,0,0.12262230842565783
14664,0,0.9167969896713709
14665,1,0.9569730165175271
14666,1,0.9697582882264166
14667,1,0.8996083412387318
14668,1,0.9510121684754441
14669,0,0.8578276161108933
14670,1,0.9546908778478602
14671,0,0.9169898640657432
14672,1,0.9708153941560237
14673,1,0.9685232895881402
14674,1,0.9515225636722102
14675,1,0.9708139041748408
14676,1,0.9689387690045607
14677,1,0.9432342572799337
14678,1,0.96607898435905
14679,1,0.9680584651034927
14680,1,0.8813208741048248
14681,1,0.9256929741439311
14682,1,0.891887893015042
14683,0,0.20980574777911087
14684,1,0.9614876733557376
14685,1,0.9683601695884037
14686,1,0.9707751677014654
14687,1,0.9699877514565867
14688,0,0.21773697561277605
14689,1,0.9708148647210992
14690,1,0.9708141700476773
14691,1,0.9702293175486888
14692,1,0.9634389576924203
14693,1,0.9565913465187048
14694,1,0.970815970588124
14695,1,0.9708155790563996
14696,1,0.9574314844050151
14697,1,0.9707200867908947
14698,1,0.9705589338186824
14699,1,0.9706771438462818
14700,1,0.9701865504534691
14701,1,0.9695664860364863
14702,1,0.7951888781968304
14703,1,0.9245459623409641
14704,1,0.9682094767842395
14705,1,0.9555725941579025
14706,1,0.9396260573732501
14707,1,0.9708147067737818
14708,1,0.968871768950373
14709,1,0.9708146209020688
14710,1,0.9453593699429776
14711,1,0.9449335949607358
14712,1,0.9701681619603262
14713,1,0.9708153975907671
14714,1,0.9642327823672211
14715,1,0.9681853561972856
14716,1,0.9691468636847294
14717,1,0.8544640823957088
14718,0,0.5935905601031242
14719,1,0.9708119468167207
14720,1,0.9701606912995342
14721,0,0.7876974842906875
14722,1,0.9708150628057115
14723,0,0.04183998549285865
14724,1,0.9486745485303223
14725,1,0.9663882692602119
14726,0,0.7304233708852012
14727,1,0.9696930530820325
14728,1,0.9691823088263156
14729,1,0.9708053698958509
14730,1,0.9707989086176037
14731,0,0.04514028052156754
14732,1,0.9705059896389072
14733,1,0.9659219267455497
14734,1,0.9708148968548309
14735,1,0.9696522231441376
14736,1,0.9708083088812149
14737,1,0.9678352052577415
14738,1,0.9667189673616303
14739,1,0.9569079886520283
14740,1,0.9708150146685209
14741,1,0.9698014671758729
14742,1,0.966510342922678
14743,1,0.895823663041013
14744,1,0.9693249591201172
14745,1,0.9708133411775494
14746,1,0.9708146956989042
14747,1,0.9563148962303355
14748,1,0.961165486723029
14749,1,0.9572025422519681
14750,1,0.9574482063904632
14751,1,0.9705616472605347
14752,1,0.9665641919986191
14753,1,0.9708149908981302
14754,1,0.9658264171209513
14755,1,0.959874391198765
14756,1,0.9702128214597312
